block_index,block_timestamp,block_miner_id,tx_id,tx_timestamp,tx_type,tx_sender,tx_recipient,tx_amount,tx_energy,block_hash,block_previous_hash,block_nonce
3,1753184820.085024,GRID-OP-01,1d8752c0fa2a4eff938e4343c0b54160,1753184820.084633,energy_delivery,GRID-OP-01,CON-13,0.20457038693859203,1.0156508880036803,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,261006786a5b41cd8e29a2945302a43c,1753184820.0846677,energy_delivery,GRID-OP-01,CON-06,0.07835063411387416,0.3752646890480025,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,348fd983ddae44b8822d956943051bee,1753184820.0846658,energy_payment,CON-06,PRO-00,0.07835063411387416,0.0,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,366c7eb2034b4d768db8f076edf0f8b3,1753184820.08467,energy_payment,CON-09,PRO-00,0.5368435571934583,0.0,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,470b4fe16a364759aed849c1970e5a04,1753184820.0846636,energy_delivery,GRID-OP-01,CON-06,0.4138642312482286,1.9958449104509806,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,5143e20461bf42b0ae7ee2d7d7b45b2d,1753184820.0846567,energy_payment,CON-11,PRO-05,0.09163186101357933,0.0,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,572267e9a2e243dcbb599921ba89407e,1753184820.084636,energy_payment,CON-13,PRO-02,0.03792053778625111,0.0,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,623f9e171c8e44d19280f74ed50a7404,1753184820.0846608,energy_payment,CON-06,PRO-05,0.4138642312482286,0.0,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,6bd79941a30848bbbbaddb852692d784,1753184820.0846376,energy_delivery,GRID-OP-01,CON-13,0.03792053778625111,0.18624409332242697,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,84388be2c83941c29d3b40b9d6f8f25f,1753184820.084627,energy_delivery,GRID-OP-01,CON-16,0.25450130247383873,1.2635478561872175,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,8a3ac4ad43784c1f85654a5cace3b1a0,1753184820.0846436,energy_delivery,GRID-OP-01,CON-05,0.42535059874245995,2.0890799875645074,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,929bdfd541314400b682c47314f0a0b7,1753184820.084653,energy_payment,CON-11,PRO-02,0.19434176556934596,0.0,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,962956e2844343f3a48ef3849fdbb19e,1753184820.0846717,energy_delivery,GRID-OP-01,CON-09,0.5368435571934583,2.571241864677555,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,a258ead63cab4a64a62a435870a0545c,1753184820.0846226,energy_payment,CON-16,PRO-06,0.25450130247383873,0.0,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,c4b7b3d7587249d7ae4884cf9f121a69,1753184820.0846314,energy_payment,CON-13,PRO-06,0.20457038693859203,0.0,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,c6f7c5c3f52c4643afcf5a75c940b2f7,1753184820.0846417,energy_payment,CON-05,PRO-02,0.42535059874245995,0.0,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,ddb42ad5e04e4da99575fba28c4f4db7,1753184820.0846581,energy_delivery,GRID-OP-01,CON-11,0.09163186101357933,0.4418912523257268,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
3,1753184820.085024,GRID-OP-01,e006fba03dab44fd9d2ec84b712cff43,1753184820.0846543,energy_delivery,GRID-OP-01,CON-11,0.19434176556934596,0.9544961130869236,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,00132c1fad72bc9f89ef47a1db11cb3f3e8d45dfc1ad07738a77c2f0da8f9612,630
4,1753184825.1177447,GRID-OP-01,22af72a9236a4a8888a3e017bffc4c4f,1753184825.1171806,energy_delivery,GRID-OP-01,CON-12,0.06137695131384117,0.29604956815581507,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,310b18b4c0c541bbb70b497e5c99ec6e,1753184825.1171517,energy_delivery,GRID-OP-01,CON-19,0.0026521101263605085,0.01292820468092093,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,34e7465aec7b4c7f95f53d3655d82bf3,1753184825.1171172,energy_payment,CON-18,PRO-02,0.2648209149798962,0.0,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,6c824591c07b47eabf546726a4a3a7ed,1753184825.1171865,energy_payment,CON-15,PRO-00,0.38594111979246193,0.0,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,7010c67005d940f59083f969f988176b,1753184825.117122,energy_delivery,GRID-OP-01,CON-18,0.2648209149798962,1.3012872718024813,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,7223ed933a134739be3f49d5af89baf5,1753184825.1171315,energy_delivery,GRID-OP-01,CON-18,0.07540863550003318,0.36759343617123563,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,7d2ae8b31c704eca8baea9650e3bdb3d,1753184825.1171908,energy_delivery,GRID-OP-01,CON-15,0.38594111979246193,1.8615734311059484,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,7f4be7d77a0e442e938c7e2090080bf5,1753184825.1170967,energy_delivery,GRID-OP-01,CON-09,0.47154129180727955,2.321489143067828,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,86dfd1e6294841e3877dad77291d0b88,1753184825.1171613,energy_delivery,GRID-OP-01,CON-19,0.213133382632026,1.0358326279635688,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,a9952bfd0d9146db967f4786f33c44b8,1753184825.117138,energy_payment,CON-19,PRO-04,0.0026521101263605085,0.0,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,adc2906a9b854286a1ca1b5c5d89525f,1753184825.1170866,energy_payment,CON-09,PRO-06,0.47154129180727955,0.0,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,bbbbecdced4244e7b4716c1b4b0fbaff,1753184825.1171765,energy_payment,CON-12,PRO-00,0.06137695131384117,0.0,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,bc310d00fb5c47dab8deb411c74edaff,1753184825.1171274,energy_payment,CON-18,PRO-04,0.07540863550003318,0.0,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,c5a0a27490a6434e9ee953622eea5769,1753184825.117168,energy_payment,CON-12,PRO-05,0.32246876236061384,0.0,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,c7d98766147b4d678ee4e1a8fc04c022,1753184825.1171055,energy_payment,CON-09,PRO-02,0.48196445480009487,0.0,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,d9399468a81a4c66a5caa1313424e83b,1753184825.11711,energy_delivery,GRID-OP-01,CON-09,0.48196445480009487,2.3682956104135413,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,dd67d40b572848dc91196143d3e5e8a9,1753184825.1171575,energy_payment,CON-19,PRO-05,0.213133382632026,0.0,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
4,1753184825.1177447,GRID-OP-01,f023623de3f948759ecd78623695c15e,1753184825.1171718,energy_delivery,GRID-OP-01,CON-12,0.32246876236061384,1.5672048246371841,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,0066927c2c7e054982ece770af620d48eb85154a74af60c56bc783bf3f0f4e5b,58
5,1753184830.125817,GRID-OP-01,02c2ae3ff82f4bd4af089641200f0dce,1753184830.125461,energy_delivery,GRID-OP-01,CON-03,0.2878749998115415,1.3921742899295624,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,5
5,1753184830.125817,GRID-OP-01,0907aa01e6164c20851803c859025381,1753184830.125464,energy_payment,CON-15,PRO-04,0.13276324958501562,0.0,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,5
5,1753184830.125817,GRID-OP-01,12564a9109d94a44a2e07b2fc149057e,1753184830.1254694,energy_payment,CON-15,PRO-08,0.28561699037224336,0.0,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,5
5,1753184830.125817,GRID-OP-01,26ff1312a1424e9490980c8bff5d577b,1753184830.1254585,energy_payment,CON-03,PRO-04,0.2878749998115415,0.0,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,5
5,1753184830.125817,GRID-OP-01,42e96e991cfd4dcfbe10520eefb6df2e,1753184830.1254535,energy_payment,CON-03,PRO-05,0.7854313489852099,0.0,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,5
5,1753184830.125817,GRID-OP-01,4ae937e1696645efb4a9b0c565ba20fc,1753184830.1254768,energy_delivery,GRID-OP-01,CON-16,0.09287926502216619,0.4464182947220303,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,5
5,1753184830.125817,GRID-OP-01,542f2f6ee680468d8ae3485d9e15a1f0,1753184830.125466,energy_delivery,GRID-OP-01,CON-15,0.13276324958501562,0.6420480515527913,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,5
5,1753184830.125817,GRID-OP-01,626bb87122924206a26d48949ebe50d9,1753184830.125472,energy_delivery,GRID-OP-01,CON-15,0.28561699037224336,1.3727999436169709,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,5
5,1753184830.125817,GRID-OP-01,6de8e32cdd0d4d3f9e65c2b049aa9521,1753184830.1254752,energy_payment,CON-16,PRO-08,0.09287926502216619,0.0,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,5
5,1753184830.125817,GRID-OP-01,78cb2ec206c447d6ae73840001df7610,1753184830.1254377,energy_payment,CON-15,PRO-00,0.027048964688295877,0.0,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,5
5,1753184830.125817,GRID-OP-01,b733f2bf9c4f4645a55a315737d3f292,1753184830.1254559,energy_delivery,GRID-OP-01,CON-03,0.7854313489852099,3.8191622710488224,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,5
5,1753184830.125817,GRID-OP-01,caf7315ff18d42acbfc71c4a81d267e0,1753184830.1254508,energy_delivery,GRID-OP-01,CON-03,0.5230181116180072,2.6135370767420816,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,5
5,1753184830.125817,GRID-OP-01,ddca28df63554557bfd677635a9cff4d,1753184830.125444,energy_delivery,GRID-OP-01,CON-15,0.027048964688295877,0.13516448193667996,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,5
5,1753184830.125817,GRID-OP-01,e7fbdc9374dd47a0b1e91772b683c269,1753184830.1254487,energy_payment,CON-03,PRO-00,0.5230181116180072,0.0,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,002c2fafc83a3dcacbd04afba17ccf25fba6c48344a823f7cd16f4ecb2b5245a,5
6,1753184835.131018,GRID-OP-01,205491c57ab5479c82288d1aff710365,1753184835.130605,energy_delivery,GRID-OP-01,CON-07,0.23360591019614763,1.162460326302922,00cd56e6f6b5209e584e68d97743ddddb1fa1d35d17a4144c908db2e22f22140,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,633
6,1753184835.131018,GRID-OP-01,24db05a18d7e47e38894484f268b44d5,1753184835.1306083,energy_payment,CON-02,PRO-00,0.10311235729944451,0.0,00cd56e6f6b5209e584e68d97743ddddb1fa1d35d17a4144c908db2e22f22140,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,633
6,1753184835.131018,GRID-OP-01,34d15f374ee4462db08cf3ffaef8ebc1,1753184835.13062,energy_payment,CON-03,PRO-01,0.19348726695210577,0.0,00cd56e6f6b5209e584e68d97743ddddb1fa1d35d17a4144c908db2e22f22140,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,633
6,1753184835.131018,GRID-OP-01,356b83fe2d38410fbf703df400f653fa,1753184835.130588,energy_payment,CON-16,PRO-03,0.10120228061018818,0.0,00cd56e6f6b5209e584e68d97743ddddb1fa1d35d17a4144c908db2e22f22140,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,633
6,1753184835.131018,GRID-OP-01,38e52942106847e49881443b5c5958e7,1753184835.1306121,energy_payment,CON-02,PRO-06,0.22760253068256184,0.0,00cd56e6f6b5209e584e68d97743ddddb1fa1d35d17a4144c908db2e22f22140,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,633
6,1753184835.131018,GRID-OP-01,3944ed8f2524416ba6b5418ff78e5917,1753184835.1306248,energy_delivery,GRID-OP-01,CON-03,0.5948235560546516,2.8543170957594457,00cd56e6f6b5209e584e68d97743ddddb1fa1d35d17a4144c908db2e22f22140,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,633
6,1753184835.131018,GRID-OP-01,52362446e52a4e4e901b85a13a0fb91e,1753184835.1305995,energy_delivery,GRID-OP-01,CON-16,0.08323457290728584,0.41418853101895303,00cd56e6f6b5209e584e68d97743ddddb1fa1d35d17a4144c908db2e22f22140,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,633
6,1753184835.131018,GRID-OP-01,530107167944461a81a32dfea89b376d,1753184835.1306167,energy_payment,CON-03,PRO-06,0.4665223963070576,0.0,00cd56e6f6b5209e584e68d97743ddddb1fa1d35d17a4144c908db2e22f22140,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,633
6,1753184835.131018,GRID-OP-01,6ccf661b226c475691261fc9e298f60a,1753184835.1306033,energy_payment,CON-07,PRO-00,0.23360591019614763,0.0,00cd56e6f6b5209e584e68d97743ddddb1fa1d35d17a4144c908db2e22f22140,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,633
6,1753184835.131018,GRID-OP-01,774d13b9abdb4b5297164aec37c9a9e5,1753184835.13061,energy_delivery,GRID-OP-01,CON-02,0.10311235729944451,0.5131035615131985,00cd56e6f6b5209e584e68d97743ddddb1fa1d35d17a4144c908db2e22f22140,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,633
6,1753184835.131018,GRID-OP-01,9269ababc3724e37919d41454931ba72,1753184835.1306233,energy_payment,CON-03,PRO-02,0.5948235560546516,0.0,00cd56e6f6b5209e584e68d97743ddddb1fa1d35d17a4144c908db2e22f22140,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,633
6,1753184835.131018,GRID-OP-01,a04629b1fd6d4e49afea9fd4786dbf00,1753184835.1306138,energy_delivery,GRID-OP-01,CON-02,0.22760253068256184,1.1170943331018488,00cd56e6f6b5209e584e68d97743ddddb1fa1d35d17a4144c908db2e22f22140,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,633
6,1753184835.131018,GRID-OP-01,ace8b6979afe4ce3b8f04f498a24cc17,1753184835.130618,energy_delivery,GRID-OP-01,CON-03,0.4665223963070576,2.289735195899725,00cd56e6f6b5209e584e68d97743ddddb1fa1d35d17a4144c908db2e22f22140,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,633
6,1753184835.131018,GRID-OP-01,ec1c696a94f24447bd58a8c3da7dac2d,1753184835.130594,energy_delivery,GRID-OP-01,CON-16,0.10120228061018818,0.5036072483509249,00cd56e6f6b5209e584e68d97743ddddb1fa1d35d17a4144c908db2e22f22140,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,633
6,1753184835.131018,GRID-OP-01,f12f6b6f350e4d929c3aeb15f8edcf9d,1753184835.1305978,energy_payment,CON-16,PRO-00,0.08323457290728584,0.0,00cd56e6f6b5209e584e68d97743ddddb1fa1d35d17a4144c908db2e22f22140,006210e116915b661bae7dbbe8d218a7064f9e2b34b52fe20fb90269154e988f,633
